Param Counts,Max Valid Scores
4545,0.6448822681403171
9219,0.5401249399327247
14280,0.7919269581931764
19599,0.7054300816914945
25176,0.5449303219605959
31011,0.7885631907736665
37104,0.5925036040365209
43455,0.7520422873618453
50064,0.7304180682364247
56931,0.2825564632388275
64056,0.7424315233061028
71439,0.6516098029793369
79080,0.7323402210475732
86979,0.6794810187409899
95136,0.6814031715521384
103551,0.695819317635752
112224,0.77462758289284
